t concentration bin0 bin1 bin2 bin3 bin4 bin5 bin6 bin7 bin8 bin9
0.297521 0 10000 0 0 0 0 0 0 0 0 0
0.297725 0 10000 0 0 0 0 0 0 0 0 0
0.297929 0 10000 0 0 0 0 0 0 0 0 0
0.298133 0 10000 0 0 0 0 0 0 0 0 0
0.298337 0 10000 0 0 0 0 0 0 0 0 0
0.298541 0 10000 0 0 0 0 0 0 0 0 0
0.298745 0 10000 0 0 0 0 0 0 0 0 0
0.298949 0 10000 0 0 0 0 0 0 0 0 0
0.299153 0 10000 0 0 0 0 0 0 0 0 0
0.299357 0 10000 0 0 0 0 0 0 0 0 0
0.299561 0 10000 0 0 0 0 0 0 0 0 0
0.299765 0 10000 0 0 0 0 0 0 0 0 0
0.299969 0 10000 0 0 0 0 0 0 0 0 0
0.300173 0 10000 0 0 0 0 0 0 0 0 0
0.300378 0 10000 0 0 0 0 0 0 0 0 0
0.300582 0 10000 0 0 0 0 0 0 0 0 0
0.300786 0 10000 0 0 0 0 0 0 0 0 0
0.30099 0 10000 0 0 0 0 0 0 0 0 0
0.301194 0 10000 0 0 0 0 0 0 0 0 0
0.301398 0 10000 0 0 0 0 0 0 0 0 0
0.301602 0 10000 0 0 0 0 0 0 0 0 0
0.301806 0 10000 0 0 0 0 0 0 0 0 0
0.30201 0 10000 0 0 0 0 0 0 0 0 0
0.302214 0 10000 0 0 0 0 0 0 0 0 0
0.302418 0 10000 0 0 0 0 0 0 0 0 0
0.302622 0 10000 0 0 0 0 0 0 0 0 0
0.302826 0 10000 0 0 0 0 0 0 0 0 0
0.30303 0 10000 0 0 0 0 0 0 0 0 0
0.303234 0 10000 0 0 0 0 0 0 0 0 0
0.303438 0 10000 0 0 0 0 0 0 0 0 0
0.303642 0 10000 0 0 0 0 0 0 0 0 0
0.303847 0 10000 0 0 0 0 0 0 0 0 0
0.304051 0 10000 0 0 0 0 0 0 0 0 0
0.304255 0 10000 0 0 0 0 0 0 0 0 0
0.304459 0 10000 0 0 0 0 0 0 0 0 0
0.304663 0 10000 0 0 0 0 0 0 0 0 0
0.304867 0 10000 0 0 0 0 0 0 0 0 0
0.305071 0 10000 0 0 0 0 0 0 0 0 0
0.305275 0 10000 0 0 0 0 0 0 0 0 0
0.305479 0 10000 0 0 0 0 0 0 0 0 0
0.305683 0 10000 0 0 0 0 0 0 0 0 0
0.305887 0 10000 0 0 0 0 0 0 0 0 0
0.306091 0 10000 0 0 0 0 0 0 0 0 0
0.306295 0 10000 0 0 0 0 0 0 0 0 0
0.306499 0 10000 0 0 0 0 0 0 0 0 0
0.306703 0 10000 0 0 0 0 0 0 0 0 0
0.306907 0 10000 0 0 0 0 0 0 0 0 0
0.307112 0 10000 0 0 0 0 0 0 0 0 0
0.307316 0 10000 0 0 0 0 0 0 0 0 0
0.30752 0 10000 0 0 0 0 0 0 0 0 0
0.307724 0 10000 0 0 0 0 0 0 0 0 0
0.307928 0 10000 0 0 0 0 0 0 0 0 0
0.308132 0 10000 0 0 0 0 0 0 0 0 0
0.308336 0 10000 0 0 0 0 0 0 0 0 0
0.30854 0 10000 0 0 0 0 0 0 0 0 0
0.308744 0 10000 0 0 0 0 0 0 0 0 0
0.308948 0 10000 0 0 0 0 0 0 0 0 0
0.309152 0 10000 0 0 0 0 0 0 0 0 0
0.309356 0 10000 0 0 0 0 0 0 0 0 0
0.30956 0 10000 0 0 0 0 0 0 0 0 0
0.309764 0 10000 0 0 0 0 0 0 0 0 0
0.309968 0 10000 0 0 0 0 0 0 0 0 0
0.310172 0 10000 0 0 0 0 0 0 0 0 0
0.310376 0 10000 0 0 0 0 0 0 0 0 0
0.310581 0 10000 0 0 0 0 0 0 0 0 0
0.310785 0 10000 0 0 0 0 0 0 0 0 0
0.310989 0 10000 0 0 0 0 0 0 0 0 0
0.311193 0 10000 0 0 0 0 0 0 0 0 0
0.311397 0 10000 0 0 0 0 0 0 0 0 0
0.311601 0 10000 0 0 0 0 0 0 0 0 0
0.311805 0 10000 0 0 0 0 0 0 0 0 0
0.312009 0 10000 0 0 0 0 0 0 0 0 0
0.312213 0 10000 0 0 0 0 0 0 0 0 0
0.312417 0 10000 0 0 0 0 0 0 0 0 0
0.312621 0 10000 0 0 0 0 0 0 0 0 0
0.312825 0 10000 0 0 0 0 0 0 0 0 0
0.313029 0 10000 0 0 0 0 0 0 0 0 0
0.313233 0 10000 0 0 0 0 0 0 0 0 0
0.313437 0 10000 0 0 0 0 0 0 0 0 0
0.313641 0 10000 0 0 0 0 0 0 0 0 0
0.313846 0 10000 0 0 0 0 0 0 0 0 0
0.31405 0 10000 0 0 0 0 0 0 0 0 0
0.314254 0 10000 0 0 0 0 0 0 0 0 0
0.314458 0 10000 0 0 0 0 0 0 0 0 0
0.314662 0 10000 0 0 0 0 0 0 0 0 0
0.314866 0 10000 0 0 0 0 0 0 0 0 0
0.31507 0 10000 0 0 0 0 0 0 0 0 0
0.315274 0 10000 0 0 0 0 0 0 0 0 0
0.315478 0 10000 0 0 0 0 0 0 0 0 0
0.315682 0 10000 0 0 0 0 0 0 0 0 0
0.315886 0 10000 0 0 0 0 0 0 0 0 0
0.31609 0 10000 0 0 0 0 0 0 0 0 0
0.316294 0 10000 0 0 0 0 0 0 0 0 0
0.316498 0 10000 0 0 0 0 0 0 0 0 0
0.316702 0 10000 0 0 0 0 0 0 0 0 0
0.316906 0 10000 0 0 0 0 0 0 0 0 0
0.31711 0 10000 0 0 0 0 0 0 0 0 0
0.317315 0 10000 0 0 0 0 0 0 0 0 0
0.317519 0 10000 0 0 0 0 0 0 0 0 0
0.317723 0 10000 0 0 0 0 0 0 0 0 0
0.317927 0 10000 0 0 0 0 0 0 0 0 0
0.318131 0 10000 0 0 0 0 0 0 0 0 0
0.318335 0 10000 0 0 0 0 0 0 0 0 0
0.318539 0 10000 0 0 0 0 0 0 0 0 0
0.318743 0 10000 0 0 0 0 0 0 0 0 0
0.318947 0 10000 0 0 0 0 0 0 0 0 0
0.319151 0 10000 0 0 0 0 0 0 0 0 0
0.319355 0 10000 0 0 0 0 0 0 0 0 0
0.319559 0 10000 0 0 0 0 0 0 0 0 0
0.319763 0 10000 0 0 0 0 0 0 0 0 0
0.319967 0 10000 0 0 0 0 0 0 0 0 0
0.320171 0 10000 0 0 0 0 0 0 0 0 0
0.320375 0 10000 0 0 0 0 0 0 0 0 0
0.32058 0 10000 0 0 0 0 0 0 0 0 0
0.320784 0 10000 0 0 0 0 0 0 0 0 0
0.320988 0 10000 0 0 0 0 0 0 0 0 0
0.321192 0 10000 0 0 0 0 0 0 0 0 0
0.321396 0 10000 0 0 0 0 0 0 0 0 0
0.3216 0 10000 0 0 0 0 0 0 0 0 0
0.321804 0 10000 0 0 0 0 0 0 0 0 0
0.322008 0 10000 0 0 0 0 0 0 0 0 0
0.322212 0 10000 0 0 0 0 0 0 0 0 0
0.322416 0 10000 0 0 0 0 0 0 0 0 0
0.32262 0 10000 0 0 0 0 0 0 0 0 0
0.322824 0 10000 0 0 0 0 0 0 0 0 0
0.323028 0 10000 0 0 0 0 0 0 0 0 0
0.323232 0 10000 0 0 0 0 0 0 0 0 0
0.323436 0 10000 0 0 0 0 0 0 0 0 0
0.32364 0 10000 0 0 0 0 0 0 0 0 0
0.323845 0 10000 0 0 0 0 0 0 0 0 0
0.324049 0 10000 0 0 0 0 0 0 0 0 0
0.324253 0 10000 0 0 0 0 0 0 0 0 0
0.324457 0 10000 0 0 0 0 0 0 0 0 0
0.324661 0 10000 0 0 0 0 0 0 0 0 0
0.324865 0 10000 0 0 0 0 0 0 0 0 0
0.325069 0 10000 0 0 0 0 0 0 0 0 0
0.325273 0 10000 0 0 0 0 0 0 0 0 0
0.325477 0 10000 0 0 0 0 0 0 0 0 0
0.325681 0 10000 0 0 0 0 0 0 0 0 0
0.325885 0 10000 0 0 0 0 0 0 0 0 0
0.326089 0 10000 0 0 0 0 0 0 0 0 0
0.326293 0 10000 0 0 0 0 0 0 0 0 0
0.326497 0 10000 0 0 0 0 0 0 0 0 0
0.326701 0 10000 0 0 0 0 0 0 0 0 0
0.326905 0 10000 0 0 0 0 0 0 0 0 0
0.327109 0 10000 0 0 0 0 0 0 0 0 0
0.327314 0 10000 0 0 0 0 0 0 0 0 0
0.327518 0 10000 0 0 0 0 0 0 0 0 0
0.327722 0 10000 0 0 0 0 0 0 0 0 0
0.327926 0 10000 0 0 0 0 0 0 0 0 0
0.32813 0 10000 0 0 0 0 0 0 0 0 0
0.328334 0 10000 0 0 0 0 0 0 0 0 0
0.328538 0 10000 0 0 0 0 0 0 0 0 0
0.328742 0 10000 0 0 0 0 0 0 0 0 0
0.328946 0 10000 0 0 0 0 0 0 0 0 0
0.32915 0 10000 0 0 0 0 0 0 0 0 0
0.329354 0 10000 0 0 0 0 0 0 0 0 0
0.329558 0 10000 0 0 0 0 0 0 0 0 0
0.329762 0 10000 0 0 0 0 0 0 0 0 0
0.329966 0 10000 0 0 0 0 0 0 0 0 0
0.33017 0 10000 0 0 0 0 0 0 0 0 0
0.330374 0 10000 0 0 0 0 0 0 0 0 0
0.330579 0 10000 0 0 0 0 0 0 0 0 0
0.330783 0 10000 0 0 0 0 0 0 0 0 0
0.330987 0 10000 0 0 0 0 0 0 0 0 0
0.331191 0 10000 0 0 0 0 0 0 0 0 0
0.331395 0 10000 0 0 0 0 0 0 0 0 0
0.331599 0 10000 0 0 0 0 0 0 0 0 0
0.331803 0 10000 0 0 0 0 0 0 0 0 0
0.332007 0 10000 0 0 0 0 0 0 0 0 0
0.332211 0 10000 0 0 0 0 0 0 0 0 0
0.332415 0 10000 0 0 0 0 0 0 0 0 0
0.332619 0 10000 0 0 0 0 0 0 0 0 0
0.332823 0 10000 0 0 0 0 0 0 0 0 0
0.333027 0 10000 0 0 0 0 0 0 0 0 0
0.333231 0 10000 0 0 0 0 0 0 0 0 0
0.333435 0 10000 0 0 0 0 0 0 0 0 0
0.333639 0 10000 0 0 0 0 0 0 0 0 0
0.333843 0 10000 0 0 0 0 0 0 0 0 0
0.334048 0 10000 0 0 0 0 0 0 0 0 0
0.334252 0 10000 0 0 0 0 0 0 0 0 0
0.334456 0 10000 0 0 0 0 0 0 0 0 0
0.33466 0 10000 0 0 0 0 0 0 0 0 0
0.334864 0 10000 0 0 0 0 0 0 0 0 0
0.335068 0 10000 0 0 0 0 0 0 0 0 0
0.335272 0 10000 0 0 0 0 0 0 0 0 0
0.335476 0 10000 0 0 0 0 0 0 0 0 0
0.33568 0 10000 0 0 0 0 0 0 0 0 0
0.335884 0 10000 0 0 0 0 0 0 0 0 0
0.336088 0 10000 0 0 0 0 0 0 0 0 0
0.336292 0 10000 0 0 0 0 0 0 0 0 0
0.336496 0 10000 0 0 0 0 0 0 0 0 0
0.3367 0 10000 0 0 0 0 0 0 0 0 0
0.336904 0 10000 0 0 0 0 0 0 0 0 0
0.337108 0 10000 0 0 0 0 0 0 0 0 0
0.337313 0 10000 0 0 0 0 0 0 0 0 0
0.337517 0 10000 0 0 0 0 0 0 0 0 0
0.337721 0 10000 0 0 0 0 0 0 0 0 0
0.337925 0 10000 0 0 0 0 0 0 0 0 0
0.338129 0 10000 0 0 0 0 0 0 0 0 0
0.338333 0 10000 0 0 0 0 0 0 0 0 0
0.338537 0 10000 0 0 0 0 0 0 0 0 0
0.338741 0 10000 0 0 0 0 0 0 0 0 0
0.338945 0 10000 0 0 0 0 0 0 0 0 0
0.339149 0 10000 0 0 0 0 0 0 0 0 0
0.339353 0 10000 0 0 0 0 0 0 0 0 0
0.339557 0 10000 0 0 0 0 0 0 0 0 0
0.339761 0 10000 0 0 0 0 0 0 0 0 0
0.339965 0 10000 0 0 0 0 0 0 0 0 0
0.340169 0 10000 0 0 0 0 0 0 0 0 0
0.340373 0 10000 0 0 0 0 0 0 0 0 0
0.340577 0 10000 0 0 0 0 0 0 0 0 0
0.340782 0 10000 0 0 0 0 0 0 0 0 0
0.340986 0 10000 0 0 0 0 0 0 0 0 0
0.34119 0 10000 0 0 0 0 0 0 0 0 0
0.341394 0 10000 0 0 0 0 0 0 0 0 0
0.341598 0 10000 0 0 0 0 0 0 0 0 0
0.341802 0 10000 0 0 0 0 0 0 0 0 0
0.342006 0 10000 0 0 0 0 0 0 0 0 0
0.34221 0 10000 0 0 0 0 0 0 0 0 0
0.342414 0 10000 0 0 0 0 0 0 0 0 0
0.342618 0 10000 0 0 0 0 0 0 0 0 0
0.342822 0 10000 0 0 0 0 0 0 0 0 0
0.343026 0 10000 0 0 0 0 0 0 0 0 0
0.34323 0 10000 0 0 0 0 0 0 0 0 0
0.343434 0 10000 0 0 0 0 0 0 0 0 0
0.343638 0 10000 0 0 0 0 0 0 0 0 0
0.343842 0 10000 0 0 0 0 0 0 0 0 0
0.344047 0 10000 0 0 0 0 0 0 0 0 0
0.344251 0 10000 0 0 0 0 0 0 0 0 0
0.344455 0 10000 0 0 0 0 0 0 0 0 0
0.344659 0 10000 0 0 0 0 0 0 0 0 0
0.344863 0 10000 0 0 0 0 0 0 0 0 0
0.345067 0 10000 0 0 0 0 0 0 0 0 0
0.345271 0 10000 0 0 0 0 0 0 0 0 0
0.345475 0 10000 0 0 0 0 0 0 0 0 0
0.345679 0 10000 0 0 0 0 0 0 0 0 0
0.345883 0 10000 0 0 0 0 0 0 0 0 0
0.346087 0 10000 0 0 0 0 0 0 0 0 0
0.346291 0 10000 0 0 0 0 0 0 0 0 0
0.346495 0 10000 0 0 0 0 0 0 0 0 0
0.346699 0 10000 0 0 0 0 0 0 0 0 0
0.346903 0 10000 0 0 0 0 0 0 0 0 0
0.347107 0 10000 0 0 0 0 0 0 0 0 0
0.347311 0 10000 0 0 0 0 0 0 0 0 0
0.347516 0 10000 0 0 0 0 0 0 0 0 0
0.34772 0 10000 0 0 0 0 0 0 0 0 0
0.347924 0 10000 0 0 0 0 0 0 0 0 0
0.348128 0 10000 0 0 0 0 0 0 0 0 0
0.348332 0 10000 0 0 0 0 0 0 0 0 0
0.348536 0 10000 0 0 0 0 0 0 0 0 0
0.34874 0 10000 0 0 0 0 0 0 0 0 0
0.348944 0 10000 0 0 0 0 0 0 0 0 0
0.349148 0 10000 0 0 0 0 0 0 0 0 0
0.349352 0 10000 0 0 0 0 0 0 0 0 0
0.349556 0 10000 0 0 0 0 0 0 0 0 0
0.34976 0 10000 0 0 0 0 0 0 0 0 0
0.349964 0 10000 0 0 0 0 0 0 0 0 0
0.350168 0 10000 0 0 0 0 0 0 0 0 0
0.350372 0 10000 0 0 0 0 0 0 0 0 0
0.350576 0 10000 0 0 0 0 0 0 0 0 0
0.350781 0 10000 0 0 0 0 0 0 0 0 0
0.350985 0 10000 0 0 0 0 0 0 0 0 0
0.351189 0 10000 0 0 0 0 0 0 0 0 0
0.351393 0 10000 0 0 0 0 0 0 0 0 0
0.351597 0 10000 0 0 0 0 0 0 0 0 0
0.351801 0 10000 0 0 0 0 0 0 0 0 0
0.352005 0 10000 0 0 0 0 0 0 0 0 0
0.352209 0 10000 0 0 0 0 0 0 0 0 0
0.352413 0 10000 0 0 0 0 0 0 0 0 0
0.352617 0 10000 0 0 0 0 0 0 0 0 0
0.352821 0 10000 0 0 0 0 0 0 0 0 0
0.353025 0 10000 0 0 0 0 0 0 0 0 0
0.353229 0 10000 0 0 0 0 0 0 0 0 0
0.353433 0 10000 0 0 0 0 0 0 0 0 0
0.353637 0 10000 0 0 0 0 0 0 0 0 0
0.353841 0 10000 0 0 0 0 0 0 0 0 0
0.354046 0 10000 0 0 0 0 0 0 0 0 0
0.35425 0 10000 0 0 0 0 0 0 0 0 0
0.354454 0 10000 0 0 0 0 0 0 0 0 0
0.354658 0 10000 0 0 0 0 0 0 0 0 0
0.354862 0 10000 0 0 0 0 0 0 0 0 0
0.355066 0 10000 0 0 0 0 0 0 0 0 0
0.35527 0 10000 0 0 0 0 0 0 0 0 0
0.355474 0 10000 0 0 0 0 0 0 0 0 0
0.355678 0 10000 0 0 0 0 0 0 0 0 0
0.355882 0 10000 0 0 0 0 0 0 0 0 0
0.356086 0 10000 0 0 0 0 0 0 0 0 0
0.35629 0 10000 0 0 0 0 0 0 0 0 0
0.356494 0 10000 0 0 0 0 0 0 0 0 0
0.356698 0 10000 0 0 0 0 0 0 0 0 0
0.356902 0 10000 0 0 0 0 0 0 0 0 0
0.357106 0 10000 0 0 0 0 0 0 0 0 0
0.35731 0 10000 0 0 0 0 0 0 0 0 0
0.357515 0 10000 0 0 0 0 0 0 0 0 0
0.357719 0 10000 0 0 0 0 0 0 0 0 0
0.357923 0 10000 0 0 0 0 0 0 0 0 0
0.358127 0 10000 0 0 0 0 0 0 0 0 0
0.358331 0 10000 0 0 0 0 0 0 0 0 0
0.358535 0 10000 0 0 0 0 0 0 0 0 0
0.358739 0 10000 0 0 0 0 0 0 0 0 0
0.358943 0 10000 0 0 0 0 0 0 0 0 0
0.359147 0 10000 0 0 0 0 0 0 0 0 0
0.359351 0 10000 0 0 0 0 0 0 0 0 0
0.359555 0 10000 0 0 0 0 0 0 0 0 0
0.359759 0 10000 0 0 0 0 0 0 0 0 0
0.359963 0 10000 0 0 0 0 0 0 0 0 0
0.360167 0 10000 0 0 0 0 0 0 0 0 0
0.360371 0 10000 0 0 0 0 0 0 0 0 0
0.360575 0 10000 0 0 0 0 0 0 0 0 0
0.36078 0 10000 0 0 0 0 0 0 0 0 0
0.360984 0 10000 0 0 0 0 0 0 0 0 0
0.361188 0 10000 0 0 0 0 0 0 0 0 0
0.361392 0 10000 0 0 0 0 0 0 0 0 0
0.361596 0 10000 0 0 0 0 0 0 0 0 0
0.3618 0 10000 0 0 0 0 0 0 0 0 0
0.362004 0 10000 0 0 0 0 0 0 0 0 0
0.362208 0 10000 0 0 0 0 0 0 0 0 0
0.362412 0 10000 0 0 0 0 0 0 0 0 0
0.362616 0 10000 0 0 0 0 0 0 0 0 0
0.36282 0 10000 0 0 0 0 0 0 0 0 0
0.363024 0 10000 0 0 0 0 0 0 0 0 0
0.363228 0 10000 0 0 0 0 0 0 0 0 0
0.363432 0 10000 0 0 0 0 0 0 0 0 0
0.363636 0 10000 0 0 0 0 0 0 0 0 0
0.36384 0 10000 0 0 0 0 0 0 0 0 0
0.364044 0 10000 0 0 0 0 0 0 0 0 0
0.364249 0 10000 0 0 0 0 0 0 0 0 0
0.364453 0 10000 0 0 0 0 0 0 0 0 0
0.364657 0 10000 0 0 0 0 0 0 0 0 0
0.364861 0 10000 0 0 0 0 0 0 0 0 0
0.365065 0 10000 0 0 0 0 0 0 0 0 0
0.365269 0 10000 0 0 0 0 0 0 0 0 0
0.365473 0 10000 0 0 0 0 0 0 0 0 0
0.365677 0 10000 0 0 0 0 0 0 0 0 0
0.365881 0 10000 0 0 0 0 0 0 0 0 0
0.366085 0 10000 0 0 0 0 0 0 0 0 0
0.366289 0 10000 0 0 0 0 0 0 0 0 0
0.366493 0 10000 0 0 0 0 0 0 0 0 0
0.366697 0 10000 0 0 0 0 0 0 0 0 0
0.366901 0 10000 0 0 0 0 0 0 0 0 0
0.367105 0 10000 0 0 0 0 0 0 0 0 0
0.367309 0 10000 0 0 0 0 0 0 0 0 0
0.367514 0 10000 0 0 0 0 0 0 0 0 0
0.367718 0 10000 0 0 0 0 0 0 0 0 0
0.367922 0 10000 0 0 0 0 0 0 0 0 0
0.368126 0 10000 0 0 0 0 0 0 0 0 0
0.36833 0 10000 0 0 0 0 0 0 0 0 0
0.368534 0 10000 0 0 0 0 0 0 0 0 0
0.368738 0 10000 0 0 0 0 0 0 0 0 0
0.368942 0 10000 0 0 0 0 0 0 0 0 0
0.369146 0 10000 0 0 0 0 0 0 0 0 0
0.36935 0 10000 0 0 0 0 0 0 0 0 0
0.369554 0 10000 0 0 0 0 0 0 0 0 0
0.369758 0 10000 0 0 0 0 0 0 0 0 0
0.369962 0 10000 0 0 0 0 0 0 0 0 0
0.370166 0 10000 0 0 0 0 0 0 0 0 0
0.37037 0 10000 0 0 0 0 0 0 0 0 0
0.370574 0 10000 0 0 0 0 0 0 0 0 0
0.370778 0 10000 0 0 0 0 0 0 0 0 0
0.370983 0 10000 0 0 0 0 0 0 0 0 0
0.371187 0 10000 0 0 0 0 0 0 0 0 0
0.371391 0 10000 0 0 0 0 0 0 0 0 0
0.371595 0 10000 0 0 0 0 0 0 0 0 0
0.371799 0 10000 0 0 0 0 0 0 0 0 0
0.372003 0 10000 0 0 0 0 0 0 0 0 0
0.372207 0 10000 0 0 0 0 0 0 0 0 0
0.372411 0 10000 0 0 0 0 0 0 0 0 0
0.372615 0 10000 0 0 0 0 0 0 0 0 0
0.372819 0 10000 0 0 0 0 0 0 0 0 0
0.373023 0 10000 0 0 0 0 0 0 0 0 0
0.373227 0 10000 0 0 0 0 0 0 0 0 0
0.373431 0 10000 0 0 0 0 0 0 0 0 0
0.373635 0 10000 0 0 0 0 0 0 0 0 0
0.373839 0 10000 0 0 0 0 0 0 0 0 0
0.374043 0 10000 0 0 0 0 0 0 0 0 0
0.374248 0 10000 0 0 0 0 0 0 0 0 0
0.374452 0 10000 0 0 0 0 0 0 0 0 0
0.374656 0 10000 0 0 0 0 0 0 0 0 0
0.37486 0 10000 0 0 0 0 0 0 0 0 0
0.375064 0 10000 0 0 0 0 0 0 0 0 0
0.375268 0 10000 0 0 0 0 0 0 0 0 0
0.375472 0 10000 0 0 0 0 0 0 0 0 0
0.375676 0 10000 0 0 0 0 0 0 0 0 0
0.37588 0 10000 0 0 0 0 0 0 0 0 0
0.376084 0 10000 0 0 0 0 0 0 0 0 0
0.376288 0 10000 0 0 0 0 0 0 0 0 0
0.376492 0 10000 0 0 0 0 0 0 0 0 0
0.376696 0 10000 0 0 0 0 0 0 0 0 0
0.3769 0 10000 0 0 0 0 0 0 0 0 0
0.377104 0 10000 0 0 0 0 0 0 0 0 0
0.377308 0 10000 0 0 0 0 0 0 0 0 0
0.377512 0 10000 0 0 0 0 0 0 0 0 0
0.377717 0 10000 0 0 0 0 0 0 0 0 0
0.377921 0 10000 0 0 0 0 0 0 0 0 0
0.378125 0 10000 0 0 0 0 0 0 0 0 0
0.378329 0 10000 0 0 0 0 0 0 0 0 0
0.378533 0 10000 0 0 0 0 0 0 0 0 0
0.378737 0 10000 0 0 0 0 0 0 0 0 0
0.378941 0 10000 0 0 0 0 0 0 0 0 0
0.379145 0 10000 0 0 0 0 0 0 0 0 0
0.379349 0 10000 0 0 0 0 0 0 0 0 0
0.379553 0 10000 0 0 0 0 0 0 0 0 0
0.379757 0 10000 0 0 0 0 0 0 0 0 0
0.379961 0 10000 0 0 0 0 0 0 0 0 0
0.380165 0 10000 0 0 0 0 0 0 0 0 0
0.380369 0 10000 0 0 0 0 0 0 0 0 0
0.380573 0 10000 0 0 0 0 0 0 0 0 0
0.380777 0 10000 0 0 0 0 0 0 0 0 0
0.380982 0 10000 0 0 0 0 0 0 0 0 0
0.381186 0 10000 0 0 0 0 0 0 0 0 0
0.38139 0 10000 0 0 0 0 0 0 0 0 0
0.381594 0 10000 0 0 0 0 0 0 0 0 0
0.381798 0 10000 0 0 0 0 0 0 0 0 0
0.382002 0 10000 0 0 0 0 0 0 0 0 0
0.382206 0 10000 0 0 0 0 0 0 0 0 0
0.38241 0 10000 0 0 0 0 0 0 0 0 0
0.382614 0 10000 0 0 0 0 0 0 0 0 0
0.382818 0 10000 0 0 0 0 0 0 0 0 0
0.383022 0 10000 0 0 0 0 0 0 0 0 0
0.383226 0 10000 0 0 0 0 0 0 0 0 0
0.38343 0 10000 0 0 0 0 0 0 0 0 0
0.383634 0 10000 0 0 0 0 0 0 0 0 0
0.383838 0 10000 0 0 0 0 0 0 0 0 0
0.384042 0 10000 0 0 0 0 0 0 0 0 0
0.384247 0 10000 0 0 0 0 0 0 0 0 0
0.384451 0 10000 0 0 0 0 0 0 0 0 0
0.384655 0 10000 0 0 0 0 0 0 0 0 0
0.384859 0 10000 0 0 0 0 0 0 0 0 0
0.385063 0 10000 0 0 0 0 0 0 0 0 0
0.385267 0 10000 0 0 0 0 0 0 0 0 0
0.385471 0 10000 0 0 0 0 0 0 0 0 0
0.385675 0 10000 0 0 0 0 0 0 0 0 0
0.385879 0 10000 0 0 0 0 0 0 0 0 0
0.386083 0 10000 0 0 0 0 0 0 0 0 0
0.386287 0 10000 0 0 0 0 0 0 0 0 0
0.386491 0 10000 0 0 0 0 0 0 0 0 0
0.386695 0 10000 0 0 0 0 0 0 0 0 0
0.386899 0 10000 0 0 0 0 0 0 0 0 0
0.387103 0 10000 0 0 0 0 0 0 0 0 0
0.387307 0 10000 0 0 0 0 0 0 0 0 0
0.387511 0 10000 0 0 0 0 0 0 0 0 0
0.387716 0 10000 0 0 0 0 0 0 0 0 0
0.38792 0 10000 0 0 0 0 0 0 0 0 0
0.388124 0 10000 0 0 0 0 0 0 0 0 0
0.388328 0 10000 0 0 0 0 0 0 0 0 0
0.388532 0 10000 0 0 0 0 0 0 0 0 0
0.388736 0 10000 0 0 0 0 0 0 0 0 0
0.38894 0 10000 0 0 0 0 0 0 0 0 0
0.389144 0 10000 0 0 0 0 0 0 0 0 0
0.389348 0 10000 0 0 0 0 0 0 0 0 0
0.389552 0 10000 0 0 0 0 0 0 0 0 0
0.389756 0 10000 0 0 0 0 0 0 0 0 0
0.38996 0 10000 0 0 0 0 0 0 0 0 0
0.390164 0 10000 0 0 0 0 0 0 0 0 0
0.390368 0 10000 0 0 0 0 0 0 0 0 0
0.390572 0 10000 0 0 0 0 0 0 0 0 0
0.390776 0 10000 0 0 0 0 0 0 0 0 0
0.390981 0 10000 0 0 0 0 0 0 0 0 0
0.391185 0 10000 0 0 0 0 0 0 0 0 0
0.391389 0 10000 0 0 0 0 0 0 0 0 0
0.391593 0 10000 0 0 0 0 0 0 0 0 0
0.391797 0 10000 0 0 0 0 0 0 0 0 0
0.392001 0 10000 0 0 0 0 0 0 0 0 0
0.392205 0 10000 0 0 0 0 0 0 0 0 0
0.392409 0 10000 0 0 0 0 0 0 0 0 0
0.392613 0 10000 0 0 0 0 0 0 0 0 0
0.392817 0 10000 0 0 0 0 0 0 0 0 0
0.393021 0 10000 0 0 0 0 0 0 0 0 0
0.393225 0 10000 0 0 0 0 0 0 0 0 0
0.393429 0 10000 0 0 0 0 0 0 0 0 0
0.393633 0 10000 0 0 0 0 0 0 0 0 0
0.393837 0 10000 0 0 0 0 0 0 0 0 0
0.394041 0 10000 0 0 0 0 0 0 0 0 0
0.394245 0 10000 0 0 0 0 0 0 0 0 0
0.39445 0 10000 0 0 0 0 0 0 0 0 0
0.394654 0 10000 0 0 0 0 0 0 0 0 0
0.394858 0 10000 0 0 0 0 0 0 0 0 0
0.395062 0 10000 0 0 0 0 0 0 0 0 0
0.395266 0 10000 0 0 0 0 0 0 0 0 0
0.39547 0 10000 0 0 0 0 0 0 0 0 0
0.395674 0 10000 0 0 0 0 0 0 0 0 0
0.395878 0 10000 0 0 0 0 0 0 0 0 0
0.396082 0 10000 0 0 0 0 0 0 0 0 0
0.396286 0 10000 0 0 0 0 0 0 0 0 0
0.39649 0 10000 0 0 0 0 0 0 0 0 0
0.396694 0 10000 0 0 0 0 0 0 0 0 0
0.396898 0 10000 0 0 0 0 0 0 0 0 0
0.397102 0 10000 0 0 0 0 0 0 0 0 0
0.397306 0 10000 0 0 0 0 0 0 0 0 0
0.39751 0 10000 0 0 0 0 0 0 0 0 0
0.397715 0 10000 0 0 0 0 0 0 0 0 0
0.397919 0 10000 0 0 0 0 0 0 0 0 0
0.398123 0 10000 0 0 0 0 0 0 0 0 0
0.398327 0 10000 0 0 0 0 0 0 0 0 0
0.398531 0 10000 0 0 0 0 0 0 0 0 0
0.398735 0 10000 0 0 0 0 0 0 0 0 0
0.398939 0 10000 0 0 0 0 0 0 0 0 0
